x,y,labels
0.7587381789999981,-0.5892799199999956,1
0.9950091620000024,-0.6604205910000047,9
0.9495582799999979,-0.6471981029999938,13
0.6756479940000022,-0.6225886729999957,3
0.9256545000000004,-0.6645930990000011,7
0.8866472469999991,-0.6850443830000046,8
0.6924618119999977,-0.6336514099999988,12
0.6916658299999979,-0.6242284009999963,12
0.7589541850000003,-0.5695038490000002,1
0.7230436339999997,-0.6620167039999956,1
0.9025229149999988,-0.6314068300000031,5
1.0193992370000018,-0.6750494850000024,9
0.8379742059999984,-0.6517014039999935,6
0.7309983999999972,-0.5646291900000051,1
0.7363049889999971,-0.639063605000004,1
0.9982794599999992,-0.6706649220000003,9
0.8152218829999995,-0.7219904899999959,23
0.7777038600000026,-0.7797384090000037,24
0.9025788550000016,-0.745982613999999,8
0.9511965299999972,-0.7775927440000032,18
0.8561744180000019,-0.7041683570000004,8
0.7696844769999984,-0.7140430500000008,1
0.908402701,-0.7646321349999994,8
0.7571423500000023,-0.6417674580000039,1
0.7790740909999982,-0.6962260420000064,1
0.8654888499999984,-0.7720247169999936,8
0.8009929700000029,-0.655045869999995,1
0.8823336700000013,-0.6278417909999945,5
0.7631476840000033,-0.6599200750000023,1
0.7505778399999983,-0.6197544690000001,1
1.0160972640000026,-0.6654237879999982,9
0.9391060419999988,-0.6477365190000057,13
0.9622471819999988,-0.6554598000000027,13
0.9397839080000026,-0.6626114059999964,13
0.8922717519999992,-0.6461404369999997,5
0.8831298249999975,-0.7616393929999958,8
0.9348739559999971,-0.8115246309999975,20
0.8360296299999987,-0.6486579489999968,6
0.8251531650000032,-0.6192094790000056,1
0.836957194,-0.7200552810000005,8
0.9041692500000024,-0.6286851259999935,5
0.79958302,-0.5861450189999999,0
0.7311521519999999,-0.6063849159999961,1
0.7495364099999975,-0.7156879350000054,11
0.9419550369999996,-0.6702486819999933,13
0.7412792800000005,-0.6008660619999944,1
0.8160850180000025,-0.623019008,1
0.7731853290000004,-0.6701275070000037,1
0.7772056980000029,-0.6532251699999989,1
0.8492205539999986,-0.6285727799999989,6
0.8097100499999996,-0.6455636700000014,1
0.9067840060000024,-0.760847971000004,8
0.8534183169999991,-0.7306161150000037,8
0.7206522059999969,-0.6590122970000039,1
0.7931454000000002,-0.6584913650000033,1
0.8914031440000016,-0.7441494720000037,8
0.7411023399999976,-0.7410771499999953,11
0.7686086539999977,-0.6598886249999936,1
0.9447501459999971,-0.6545387649999981,13
0.9427888330000016,-0.6687477140000055,13
0.940104538,-0.6403563859999934,21
0.8974778299999997,-0.6946722109999968,8
0.9039568939999968,-0.6733052579999992,7
0.9025249959999968,-0.6772394970000022,7
0.9900394450000009,-0.6590199679999955,25
0.9006718669999998,-0.6388434280000013,5
0.8032982000000004,-0.6531950419999929,1
0.9134835320000008,-0.7985900160000057,18
0.9563675300000014,-0.6885367809999963,16
0.7788507879999997,-0.6751139760000058,1
0.7604892960000029,-0.5978437200000002,1
0.7650896399999993,-0.6232885339999967,1
0.7640034819999997,-0.6979073199999988,1
0.748567027,-0.6002591900000027,1
0.7860525800000033,-0.5957365950000053,1
0.7465458189999978,-0.6439222999999998,1
0.9490212779999964,-0.7078843299999988,19
0.9405589520000036,-0.6722773519999947,16
0.8669962310000017,-0.6274193600000046,5
0.7362774269999974,-0.6251045099999999,1
0.7772345799999982,-0.6926220259999951,1
0.8784031710000022,-0.760326555000006,8
0.7565283300000019,-0.5925709880000056,1
0.9300163019999984,-0.7942184009999949,18
1.0193982660000032,-0.6748802099999978,9
0.991430954000002,-0.6945615080000067,2
0.9172490600000032,-0.7196545660000027,8
0.9461591689999976,-0.6556780439999983,13
0.7449538540000021,-0.6591391670000064,1
0.9028328420000022,-0.7484304430000037,8
0.9728453150000008,-0.650831569999994,25
0.7038490859999982,-0.6882388899999938,17
0.7643226499999969,-0.5774822230000041,1
0.7621746229999999,-0.6086922450000003,1
0.9348637940000016,-0.6450365599999941,21
0.7224104089999983,-0.5798015050000059,4
0.9983859729999978,-0.6801516600000072,9
0.9046088500000024,-0.7583069719999997,8
0.9965733290000004,-0.6886277140000061,9
0.8010157719999995,-0.5887176749999979,0
0.8885196709999974,-0.6428202499999998,5
0.9987423139999976,-0.6771938549999987,9
0.9741110390000004,-0.8439856920000041,14
0.9101837500000016,-0.7006404339999932,8
0.7425574620000006,-0.6571672249999949,1
0.8661350400000032,-0.6120424700000058,5
0.8924849690000016,-0.6627098200000034,5
0.7685637599999993,-0.6630049580000019,1
0.8719995000000011,-0.6414817050000039,5
0.9613360680000014,-0.6498991800000056,13
0.8778230500000035,-0.7385239289999959,8
0.7828859760000029,-0.6854416799999967,1
0.7690935230000022,-0.5739327659999987,1
0.7396726240000007,-0.6036909999999978,1
1.0193992370000018,-0.6750494850000024,9
0.7494144639999973,-0.7304465969999967,11
0.8794090230000009,-0.6828114999999997,8
0.8900493390000008,-0.6289982549999991,5
0.8789221749999996,-0.7215563110000005,8
0.8104853469999966,-0.6606313099999994,1
0.7477322000000015,-0.5963109949999961,1
0.8857121699999979,-0.7655128090000005,8
0.9377919579999984,-0.6749999970000005,16
0.6775406300000029,-0.6251009479999965,12
0.8132596089999993,-0.5987736499999983,1
0.7751069700000031,-0.6750092799999976,1
0.9093070679999968,-0.8057666899999987,26
0.9780482700000022,-0.6662297620000004,25
0.9178749300000036,-0.7069833980000055,8
0.8962420679999994,-0.7212220809999934,8
0.7690754899999988,-0.6301655129999943,1
0.9448006100000016,-0.6542551929999973,13
0.7638180100000014,-0.5725397970000046,1
0.8869948840000035,-0.6521794690000036,5
0.9370045280000028,-0.6552236689999944,13
0.718278343999998,-0.5934499600000009,4
0.9404490699999996,-0.7628221150000059,27
0.7700208640000028,-0.6913337999999953,1
0.8779265559999985,-0.6260799880000008,5
0.8708653609999999,-0.7139338679999979,8
0.8193558489999972,-0.6198645409999983,1
0.9480684649999986,-0.6431263810000019,13
0.9693894400000004,-0.7004888069999993,19
0.9174076999999984,-0.6400030939999937,5
0.8314739509999995,-0.6801965140000021,28
0.9298872979999971,-0.7832203499999935,18
0.9062549960000011,-0.7620760049999973,8
0.9336355849999975,-0.7254696490000043,19
0.9010736979999976,-0.6313639300000062,5
0.9346790900000029,-0.6367068269999976,21
0.7754227519999972,-0.6964638169999944,1
0.8962611769999995,-0.6557209700000044,5
0.7314065839999984,-0.6617208100000056,1
0.7203253300000014,-0.6519827959999986,1
0.7895839999999978,-0.7780484270000017,24
0.9160578879999974,-0.6346277279999981,5
0.7944346499999995,-0.6184724259999967,1
0.7507721110000034,-0.6245384230000042,1
0.8912847209999981,-0.6458314900000062,5
0.7070294370000028,-0.634222261000005,12
0.8825349270000018,-0.7306289910000032,8
0.9426183490000001,-0.6444790019999971,13
0.9093070679999968,-0.8057666899999987,26
0.8480482849999973,-0.7131813999999963,8
0.8952895959999978,-0.7666253689999962,8
0.9159917220000012,-0.7484829910000029,8
0.9628061470000021,-0.7807642599999979,29
0.7767151999999982,-0.6726318080000055,1
0.6992763719999999,-0.6683827899999955,30
0.7266107199999965,-0.6325117100000028,4
0.6915879100000026,-0.6991770390000056,17
0.748948317,-0.5661850829999935,1
0.930305638,-0.6436633520000044,21
0.8073836299999968,-0.7260190540000053,22
0.8932098639999992,-0.6925808090000061,8
0.7465502290000003,-0.7233240049999949,11
0.9626640689999988,-0.6839030000000008,25
0.7802963219999981,-0.6836675499999956,1
0.9411889860000002,-0.6404365340000027,21
0.9155176339999967,-0.6328847399999944,5
0.7886577700000004,-0.723647353000004,22
0.9013505590000008,-0.6782175999999964,7
0.8616304499999998,-0.644923121000005,5
0.8908249879999985,-0.6301833619999968,5
0.8598369130000023,-0.7029687699999982,8
0.8936765309999971,-0.6356283279999957,5
0.7785600799999983,-0.7055471839999967,1
0.7592839129999973,-0.7417090170000051,11
0.9400051430000004,-0.6475688400000053,13
0.6684464929999976,-0.6247541080000047,3
0.954259516999997,-0.6787568900000025,16
0.9015776950000004,-0.6643044110000034,5
0.7858523829999982,-0.6996789800000016,1
0.7358007300000011,-0.6622759050000013,1
0.7458489240000006,-0.6596794670000037,1
0.939905846000002,-0.6544100450000059,13
0.9457661739999992,-0.705787823999998,19
0.9238829840000022,-0.8054482010000044,18
0.9097891680000032,-0.6421869509999993,5
0.8903211439999978,-0.6695599579999936,10
0.9110544870000012,-0.6701460969999999,7
0.9496680199999972,-0.6531889360000065,13
0.9048104849999988,-0.7558328890000041,8
0.7509717100000017,-0.6828712349999932,1
0.921608313,-0.6653298250000006,7
0.7781850800000001,-0.7548695739999971,24
0.6839359590000029,-0.721829060999994,17
0.7762119400000032,-0.7042209370000023,1
0.8877977630000018,-0.7561477299999949,8
0.9168965340000028,-0.7488678699999979,8
0.6772650289999973,-0.6810039949999975,-1
0.9026786180000029,-0.7256017349999979,8
0.8597929069999992,-0.7274249529999963,8
0.8939625149999983,-0.6361761480000041,5
0.911704127,-0.6398260179999937,5
0.7987750260000013,-0.6671424809999991,1
0.7971487260000032,-0.6537368230000027,1
0.8947605870000004,-0.6365457800000058,5
0.8924462780000013,-0.665960651000006,5
0.8577428660000024,-0.6698088600000034,6
0.8782545070000012,-0.6863556600000038,8
0.7892562689999991,-0.6948968199999968,1
0.7902747449999978,-0.6414004500000061,1
0.888676095000001,-0.6369130580000046,5
0.8069891370000022,-0.7235579400000063,22
0.8271646190000013,-0.7297066729999955,39
0.8922548729999988,-0.6469890319999934,5
0.9623672230000012,-0.6661139240000011,13
0.8625226400000017,-0.6528027079999958,5
0.9002014639999985,-0.628298982000004,5
0.9109708200000028,-0.7045416509999995,8
0.9693530079999988,-0.7892094190000023,29
0.8465054369999976,-0.6911055390000058,8
0.8876547409999986,-0.7362255459999999,8
0.7458310600000004,-0.6019979360000036,1
0.7936655689999981,-0.7879548730000039,31
0.7118836989999977,-0.5985225999999955,4
0.7501173790000024,-0.5511240609999959,1
0.7225783829999983,-0.6627065480000027,1
0.9004805659999988,-0.7494179790000004,8
0.800729638,-0.6696308439999967,1
0.6916127579999979,-0.6285383879999955,12
0.8122445890000023,-0.6044306160000019,1
0.8793326170000029,-0.7585079299999933,8
0.7779135030000006,-0.7112948500000016,1
0.9161212639999974,-0.6832654899999966,7
0.6823713409999996,-0.6450873200000018,30
0.7730913859999973,-0.6932388200000048,1
0.7468445849999981,-0.6544618249999985,1
0.8703897640000022,-0.6259023970000044,5
0.9419487050000016,-0.6522895850000054,13
0.6890147840000012,-0.6645087480000029,30
0.8898392190000024,-0.7517442019999976,8
0.8994377610000015,-0.7625187820000008,8
0.9300494920000021,-0.6859207330000032,7
0.8925073429999983,-0.6261835979999972,5
0.6525756380000018,-0.6110380049999975,3
0.8944304540000019,-0.6501097499999986,5
0.8161575090000001,-0.6183372889999958,1
0.7952979929999984,-0.7855573190000058,24
0.7059407890000031,-0.5389118279999963,32
0.7720169030000008,-0.6445844299999948,1
0.9071533150000022,-0.6396805720000032,5
0.7732771200000029,-0.7030068440000008,1
0.923870246,-0.6584090089999961,21
0.7780478869999996,-0.6982379800000018,1
0.8154184480000026,-0.6651431699999932,1
1.0114795869999966,-0.6707671000000062,9
0.9844547069999976,-0.6566366570000071,25
0.7865470710000011,-0.6806307150000066,1
0.9256252599999968,-0.6384111739999979,5
0.8287415369999991,-0.6243431000000044,1
0.8500499499999989,-0.633162647000006,6
0.906178402000002,-0.7682262809999969,8
0.7742162070000022,-0.5901605399999994,1
0.9511878779999988,-0.6503421299999985,13
0.7710435340000004,-0.6213166299999955,1
0.9947589889999976,-0.7144777000000033,2
0.9614108190000009,-0.7499981299999945,27
0.8803305599999973,-0.7583153799999991,8
0.9246581920000024,-0.7124547500000062,8
0.93991879,-0.6533513579999948,13
0.752790761,-0.7024816809999948,1
0.9082874599999968,-0.6375412200000028,5
0.8911695529999974,-0.7587066509999971,8
0.8901026930000029,-0.6464134269999988,5
0.7095854299999971,-0.6671961629999998,30
0.90699137,-0.6315452369999974,5
0.9460764359999984,-0.6556090790000013,13
1.0193992370000018,-0.6750494850000024,9
0.7110634479999973,-0.6842552629999972,17
0.7769593399999977,-0.6822274169999929,1
0.8157581500000006,-0.6323513829999996,1
0.9082482230000012,-0.7100201500000054,8
0.8443450079999977,-0.7175368110000022,8
0.8654707110000004,-0.7733685569999977,8
0.9456594010000005,-0.6664021160000004,13
0.7682376180000006,-0.6541996699999971,1
0.8148783899999971,-0.6134579259999953,1
0.9036118280000024,-0.7251153379999948,8
0.9577555190000028,-0.7277368599999932,19
0.9094932779999992,-0.7118926859999988,8
0.941575897,-0.6649670740000033,13
0.8809676799999977,-0.7379402720000029,8
0.9473679970000006,-0.6439242659999991,13
0.9131678640000018,-0.6702013729999976,7
0.8566567559999996,-0.6521013840000052,6
0.7861173000000008,-0.6570947179999962,1
0.751214718,-0.6092589579999981,1
0.9023465380000032,-0.6299394170000028,5
0.8163835149999983,-0.6045194179999953,1
0.7539252420000011,-0.6690760900000043,1
0.9377555610000029,-0.8256404330000038,20
0.7428570009999973,-0.7249932240000021,11
0.9374994369999996,-0.7640098279999991,27
0.7564577899999989,-0.5651134320000041,1
0.9416072819999995,-0.6623497070000042,13
0.8286059559999971,-0.6326588719999933,1
0.7624159949999978,-0.5855464100000063,1
0.7505778399999983,-0.6197544690000001,1
0.8625596119999983,-0.7218224450000008,8
0.8725588690000023,-0.7237355439999931,8
0.9433427729999976,-0.6431001619999961,13
0.9588458349999982,-0.6707537730000013,13
0.9952863729999991,-0.6604287069999941,9
0.6697241290000022,-0.6380336,3
0.6989539690000015,-0.6606121829999978,30
1.0193992370000018,-0.6750494850000024,9
0.8935974700000031,-0.7635147149999995,8
0.9659905010000004,-0.6625057330000033,13
0.9187544429999974,-0.6449084089999957,5
0.9944367880000016,-0.7031726209999931,2
0.930790733000002,-0.8031788960000057,18
0.8936493690000021,-0.7141692160000019,8
0.9245873799999984,-0.7390047479999993,8
0.7518483400000022,-0.5574980519999997,1
0.7624585089999982,-0.6400206400000029,1
0.8918335600000021,-0.6184157990000045,5
1.0186425630000002,-0.6901823049999933,33
0.8880459579999993,-0.6254138259999991,5
0.6753462519999971,-0.6186277550000057,3
0.9260813779999992,-0.6439697569999936,21
0.8776118660000023,-0.7514034299999963,8
0.7132375990000028,-0.7167644190000004,17
0.8799097650000007,-0.6277215700000056,5
0.9437317370000002,-0.640703062,21
0.939943264,-0.6519249950000017,13
0.7776324379999977,-0.7568469800000059,24
0.9986331980000004,-0.6874701419999951,9
0.7188646689999985,-0.6565109120000017,30
0.910536878000002,-0.6741412399999973,7
0.8365090269999982,-0.6676540100000068,6
0.8102074580000007,-0.6877671249999935,28
0.8999623609999999,-0.7262225550000068,8
0.7921610599999979,-0.7635119050000014,24
0.8101097569999993,-0.622861271000005,1
0.8922867550000007,-0.7446775789999975,8
0.9981830700000032,-0.6898990709999993,9
0.7419841549999973,-0.7391233480000068,11
0.960700121000002,-0.6739516899999956,25
0.9074215139999992,-0.6773803930000071,7
0.7798430160000009,-0.6390121470000025,1
0.8911622640000019,-0.6396148839999967,5
0.8726134409999986,-0.7267861800000048,8
0.997786056999999,-0.6866399299999983,9
0.993892086999999,-0.6603882149999976,9
0.9335823790000006,-0.6455170819999978,21
0.7862467579999972,-0.7791479119999991,24
0.900451769,-0.7523972569999984,8
0.7822560230000022,-0.6400493999999952,1
0.9790021980000034,-0.8069865679999992,15
0.8836049700000004,-0.7075018350000022,8
0.9879705009999996,-0.6553230579999934,25
0.6877251180000029,-0.6635958399999993,30
0.7499621270000034,-0.6415806750000002,1
0.7519520669999977,-0.6452900499999998,1
0.8540700300000026,-0.7163937419999941,8
0.7283191599999981,-0.5450691479999961,4
0.8946335509999983,-0.6584671560000004,5
0.8936313170000005,-0.7592906099999936,8
0.7820231959999973,-0.7020082380000048,1
0.7890461909999971,-0.636100343999999,1
0.9461139000000004,-0.7477115169999989,27
0.8168550620000019,-0.603149400999996,1
0.9450904959999988,-0.7224679779999974,19
0.735491648,-0.6411680799999999,1
0.7395740270000033,-0.7130426779999937,11
0.6736576019999987,-0.6345505599999939,3
0.9235631219999972,-0.7997735929999976,18
0.8931856000000025,-0.7444305909999969,8
0.950423594,-0.6851301020000022,16
0.7891539199999968,-0.8014103200000022,31
0.976419925000002,-0.6684165519999965,25
0.996751431,-0.6959503899999928,2
0.8215103559999974,-0.6247824120000018,1
0.9504727180000004,-0.6816887479999991,16
0.8896292049999985,-0.6325432889999973,5
0.8794297130000004,-0.7510895000000062,8
0.9131757600000014,-0.7543650430000071,8
0.8900341610000027,-0.630103891999994,5
0.9073131540000006,-0.7126852979999967,8
0.9013240499999996,-0.6283307119999932,5
0.9397465360000012,-0.6651442250000059,13
0.7605358300000021,-0.6867991189999998,1
0.9097122599999992,-0.7392676599999959,8
1.007863712999999,-0.6685601709999958,9
0.8089906900000017,-0.7431849360000058,22
0.7610867839999997,-0.5613342900000049,1
0.7908576239999974,-0.6077715649999931,1
1.0171847530000022,-0.6641465000000011,9
0.7673503700000026,-0.6240847109999947,1
0.9088545979999978,-0.682306901000004,7
0.7496492160000017,-0.6452266900000012,1
0.994772779999998,-0.6910112759999976,2
0.872184660000002,-0.6312945939999963,5
0.9398212879999974,-0.6600896110000036,13
0.8919903840000032,-0.6114615019999974,5
0.8967438620000009,-0.7572131750000041,8
1.007074707000001,-0.6650067420000028,9
0.9111067950000021,-0.6390683200000069,5
0.9678080999999992,-0.6880426790000058,16
0.8857392270000021,-0.631866009999996,5
0.7891305099999997,-0.7034346020000015,1
0.7870172299999965,-0.6455055950000029,1
0.7832371599999988,-0.6205510930000031,1
0.7487137540000006,-0.7365803609999944,11
0.9404128330000034,-0.6510525669999936,13
0.6853401529999985,-0.7201134000000025,17
0.9378724480000002,-0.8198360269999938,20
0.8849172540000012,-0.6544563700000054,5
0.8953995110000008,-0.7227544099999932,8
0.9010567210000032,-0.7753315230000055,8
0.9094979210000034,-0.6494604899999956,5
0.8093703669999996,-0.6173673750000006,1
0.8590810760000025,-0.7057623999999976,8
0.988212228000002,-0.6567587079999981,25
0.7662499910000022,-0.5755278390000029,1
0.9094988160000028,-0.7560661670000002,8
0.8983332689999983,-0.627507769999994,5
0.8662834399999966,-0.6479240540000006,5
0.9967513819999994,-0.6702650720000065,9
0.8093511710000029,-0.6186917520000037,1
0.9091589100000022,-0.6510585169999956,5
0.8965430940000019,-0.6376981009999979,5
0.7995965909999967,-0.6193466000000001,1
0.7496739170000026,-0.6694827200000049,1
0.7077601410000014,-0.537702859999996,32
0.855815419999999,-0.6588056690000029,6
0.7458172400000009,-0.6032769760000036,1
0.8126583060000029,-0.6370585119999959,-1
0.8310693099999966,-0.6208976409999991,1
0.7503711600000003,-0.6624283440000056,1
0.8974990130000009,-0.7711531279999946,8
0.8590994999999992,-0.7041139890000068,8
0.8657918629999983,-0.6212538660000035,5
0.9266624899999982,-0.6941349979999956,7
0.7931464600000027,-0.7296995829999986,22
0.6529022690000019,-0.6106098940000066,3
1.0193992370000018,-0.6750494850000024,9
0.7507706499999998,-0.6350561459999966,1
0.991319236999999,-0.6582560509999951,25
0.9427393340000024,-0.6541925260000028,13
0.7550393900000003,-0.6587074469999976,1
0.891198365000001,-0.6465339060000019,5
0.9977035490000006,-0.6914968420000065,2
0.9093070679999968,-0.8057666899999987,26
0.9010567210000032,-0.7753315230000055,8
0.8374765889999978,-0.6547928610000042,6
0.9261962679999982,-0.7965472780000056,18
0.9376844829999982,-0.6426907320000055,21
0.7947336690000029,-0.7048136230000068,1
0.9093070679999968,-0.8057666899999987,26
0.8440237719999999,-0.6269232530000011,6
0.6543816519999979,-0.6036883809999978,3
0.8892035789999966,-0.6316004079999971,5
0.8514699369999974,-0.7301021899999967,8
0.9068777399999988,-0.6481732980000032,5
0.7049746599999978,-0.6112611599999979,4
0.6925154199999994,-0.6289495949999946,12
0.9095714290000032,-0.6614472440000014,5
0.777251145000001,-0.6960937700000045,1
0.8830502269999982,-0.7616364309999994,8
0.8909858270000015,-0.6340526360000069,5
0.9076775429999984,-0.7567915949999957,8
1.007823039999998,-0.6710184519999984,9
0.940687081,-0.6621976290000049,13
0.9545852509999976,-0.7380974699999996,19
0.8719381860000013,-0.6993177800000012,8
0.9454302609999984,-0.6521459329999999,13
0.8654683970000008,-0.7734566879999959,8
0.8940343439999978,-0.6806136379999972,8
0.7347266579999996,-0.611396979999995,1
0.9399187459999964,-0.6533440070000012,13
0.8093451749999971,-0.6190512870000049,1
0.9369861269999972,-0.6442970450000018,21
0.8106741169999978,-0.6017230100000006,1
0.8443243870000003,-0.7188105150000013,8
0.6623619069999975,-0.6350057319999962,3
0.8424980209999973,-0.6463870310000033,6
0.8960562150000015,-0.6819520619999935,8
0.7564852160000015,-0.7152181600000063,11
0.9925482820000012,-0.6771250489999971,9
0.8003646299999971,-0.7037536950000032,1
0.7869983399999967,-0.6319424160000011,1
0.9601986899999986,-0.7094405769999952,19
0.7539553659999996,-0.7183612580000016,11
0.9397560829999988,-0.6644273999999939,13
0.6848407000000023,-0.660286954,30
0.7743425569999971,-0.7646631490000004,24
0.7980086049999997,-0.5947560099999976,1
0.8277607930000029,-0.6715384949999929,28
0.96542436,-0.655356256999994,13
1.0193992370000018,-0.6750494850000024,9
0.8655839400000005,-0.7651329159999989,8
0.7362623880000001,-0.6271198099999964,1
0.7535350599999973,-0.5671602919999971,1
0.8911622640000019,-0.6396148839999967,5
0.9149189589999978,-0.6702493800000013,7
0.8202484970000015,-0.6160208769999969,1
0.7630239380000035,-0.6216362199999992,1
0.8925383799999977,-0.6582431340000028,5
1.0055218299999993,-0.6622414480000032,9
0.8911980350000022,-0.646478818999995,5
0.9357779219999998,-0.7688324199999954,27
0.9167636549999968,-0.8005246580000005,18
1.017029030000003,-0.6804687500000028,9
0.9123955519999996,-0.6718993799999993,7
0.9807788219999978,-0.8054382600000025,15
0.7292181660000026,-0.6130412809999939,1
0.8965881920000028,-0.634729801000006,5
0.9028180460000002,-0.7312317300000046,8
0.6917515789999982,-0.6852256519999997,17
0.9978004960000036,-0.6857936480000006,9
0.8954996730000033,-0.712263434999997,8
0.8781772800000027,-0.6280270440000066,5
0.7947946620000009,-0.6167925099999962,1
0.658710450000001,-0.6042726099999953,3
0.9028023420000012,-0.7753897919999986,8
0.8931516179999974,-0.7469064000000003,8
0.8810856200000003,-0.694519666000005,8
0.8139803239999992,-0.6129104000000041,1
0.7612826570000024,-0.6091164599999956,1
